packet,video,0,163328,13.291667,163328,13.291667,512,0.041667,2756,1893997,___
packet,video,0,163840,13.333333,163840,13.333333,512,0.041667,3004,1897482,___
packet,video,0,164352,13.375000,164352,13.375000,512,0.041667,3929,1901193,___
packet,video,0,164864,13.416667,164864,13.416667,512,0.041667,3164,1905529,___
packet,video,0,165376,13.458333,165376,13.458333,512,0.041667,3335,1909438,___
packet,video,0,165888,13.500000,165888,13.500000,512,0.041667,3253,1913519,___
packet,video,0,166400,13.541667,166400,13.541667,512,0.041667,3616,1917487,___
packet,video,0,166912,13.583333,166912,13.583333,512,0.041667,3086,1921492,___
packet,video,0,167424,13.625000,167424,13.625000,512,0.041667,3552,1925345,___
packet,video,0,167936,13.666667,167936,13.666667,512,0.041667,3401,1929598,___
packet,video,0,168448,13.708333,168448,13.708333,512,0.041667,3477,1933762,___
packet,video,0,168960,13.750000,168960,13.750000,512,0.041667,4052,1937980,___
packet,video,0,169472,13.791667,169472,13.791667,512,0.041667,3879,1942395,___
packet,video,0,169984,13.833333,169984,13.833333,512,0.041667,3333,1947024,___
packet,video,0,170496,13.875000,170496,13.875000,512,0.041667,4291,1951109,___
packet,video,0,171008,13.916667,171008,13.916667,512,0.041667,4098,1956100,___
packet,video,0,171520,13.958333,171520,13.958333,512,0.041667,3878,1960991,___
packet,video,0,172032,14.000000,172032,14.000000,512,0.041667,4158,1965228,___
packet,video,0,172544,14.041667,172544,14.041667,512,0.041667,3525,1970142,___
packet,video,0,173056,14.083333,173056,14.083333,512,0.041667,3895,1974391,___
packet,video,0,173568,14.125000,173568,14.125000,512,0.041667,3783,1979053,___
packet,video,0,174080,14.166667,174080,14.166667,512,0.041667,4234,1983564,___
packet,video,0,174592,14.208333,174592,14.208333,512,0.041667,4149,1988174,___
packet,video,0,175104,14.250000,175104,14.250000,512,0.041667,4242,1993067,___
packet,video,0,175616,14.291667,175616,14.291667,512,0.041667,4562,1998061,___
packet,video,0,176128,14.333333,176128,14.333333,512,0.041667,4049,2003334,___
packet,video,0,176640,14.375000,176640,14.375000,512,0.041667,4204,2008177,___
packet,video,0,177152,14.416667,177152,14.416667,512,0.041667,4637,2012739,___
packet,video,0,177664,14.458333,177664,14.458333,512,0.041667,3835,2018108,___
packet,video,0,178176,14.500000,178176,14.500000,512,0.041667,4156,2022690,___
packet,video,0,178688,14.541667,178688,14.541667,512,0.041667,3926,2027593,___
packet,video,0,179200,14.583333,179200,14.583333,512,0.041667,4097,2032249,___
packet,video,0,179712,14.625000,179712,14.625000,512,0.041667,3567,2036718,___
packet,video,0,180224,14.666667,180224,14.666667,512,0.041667,3556,2041050,___
packet,video,0,180736,14.708333,180736,14.708333,512,0.041667,3807,2045349,___
packet,video,0,181248,14.750000,181248,14.750000,512,0.041667,3677,2049887,___
packet,video,0,181760,14.791667,181760,14.791667,512,0.041667,3960,2054298,___
packet,video,0,182272,14.833333,182272,14.833333,512,0.041667,4928,2058605,___
packet,video,0,182784,14.875000,182784,14.875000,512,0.041667,3252,2064289,___
packet,video,0,183296,14.916667,183296,14.916667,512,0.041667,3857,2068309,___
packet,video,0,183808,14.958333,183808,14.958333,512,0.041667,3352,2072930,___
